,Unnamed: 0,event.start,event.end,@timestamp,agent.ephemeral_id,destination.bytes,destination.ip,destination.mac,destination.packets,destination.port,event.duration,event.type,flow.final,flow.id,host.ip,host.mac,network.bytes,network.community_id,network.packets,network.transport,network.type,source.bytes,source.ip,source.mac,source.packets,source.port,Binary
469,558,129,122,15,0,0,0,0,0,1,0.0,0,0,37,1,1,74,34,1,0,0,74,0,0,1,547,1
470,794,153,148,29,0,56,0,0,1,18,8220.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,11,0
471,593,133,126,15,0,0,0,0,0,5,0.0,0,0,113,1,1,74,91,1,0,0,74,0,0,1,144,1
472,223,60,56,6,0,0,0,0,0,110,0.0,1,1,138,1,1,74,106,1,0,0,74,0,0,1,457,1
473,303,74,70,6,0,0,0,0,0,124,0.0,1,1,126,1,1,74,68,1,0,0,74,0,0,1,466,1
474,588,132,125,12,0,0,0,0,0,4,0.0,0,0,10,1,1,74,82,1,0,0,74,0,0,1,421,1
475,794,153,148,29,0,56,0,0,1,193,7150.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,172,0
476,361,86,82,3,0,0,0,0,0,136,0.0,0,0,121,1,1,74,53,1,0,0,74,0,0,1,271,1
477,591,132,125,13,0,0,0,0,0,4,0.0,0,0,10,1,1,74,82,1,0,0,74,0,0,1,421,1
478,791,152,147,29,0,0,0,0,0,9,0.0,0,0,144,1,1,74,35,1,0,0,74,0,0,1,106,1
479,636,138,131,14,0,0,0,0,0,10,0.0,0,0,143,1,1,74,10,1,0,0,74,0,0,1,366,1
480,600,133,126,16,0,0,0,0,0,5,0.0,1,1,113,1,1,74,91,1,0,0,74,0,0,1,144,1
481,246,64,60,3,0,0,0,0,0,114,0.0,0,0,103,1,1,74,113,1,0,0,74,0,0,1,150,1
482,794,153,148,29,0,56,0,0,1,65,32271.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,588,0
483,794,153,148,29,0,56,0,0,1,117,6420.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,70,0
484,152,41,39,0,0,0,0,0,0,91,0.0,0,0,127,1,1,74,97,1,0,0,74,0,0,1,502,1
485,794,153,148,29,0,56,0,0,1,105,6180.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,262,0
486,794,153,148,29,0,56,0,0,1,269,6170.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,266,0
487,153,41,39,1,0,0,0,0,0,91,0.0,0,0,127,1,1,74,97,1,0,0,74,0,0,1,502,1
488,424,99,94,8,0,0,0,0,0,149,0.0,0,0,82,1,1,74,99,1,0,0,74,0,0,1,363,1
489,341,81,77,5,0,0,0,0,0,131,0.0,0,0,112,1,1,74,148,1,0,0,74,0,0,1,436,1
490,625,137,130,14,0,0,0,0,0,9,0.0,0,0,150,1,1,74,143,1,0,0,74,0,0,1,104,1
491,660,141,134,16,0,0,0,0,0,13,1026257300.0,1,1,70,1,1,148,132,2,0,0,148,0,0,2,464,1
492,145,39,37,0,0,0,0,0,0,89,0.0,0,0,139,1,1,74,101,1,0,0,74,0,0,1,320,1
493,232,61,57,4,0,0,0,0,0,111,0.0,0,0,117,1,1,74,84,1,0,0,74,0,0,1,269,1
494,155,42,40,2,0,0,0,0,0,92,0.0,0,0,28,1,1,74,107,1,0,0,74,0,0,1,303,1
495,794,153,148,29,0,56,0,0,1,419,7340.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,67,0
496,794,153,148,29,0,56,0,0,1,345,7050.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,535,0
497,154,42,40,3,0,0,0,0,0,92,0.0,1,1,28,1,1,74,107,1,0,0,74,0,0,1,303,0
498,794,153,148,29,0,56,0,0,1,152,7410.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,449,0
499,794,153,148,29,0,56,0,0,1,465,6200.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,118,0
500,794,153,148,29,0,56,0,0,1,27,7370.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,456,0
501,366,87,83,4,0,0,0,0,0,137,1022247400.0,0,0,61,1,1,148,71,2,0,0,148,0,0,2,509,1
502,794,153,148,29,0,56,0,0,1,52,6680.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,463,0
503,668,142,134,16,0,0,0,0,0,14,0.0,1,1,8,1,1,74,21,1,0,0,74,0,0,1,347,1
504,794,153,148,29,0,56,0,0,1,43,10220.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,267,0
505,502,122,116,8,0,0,0,0,0,172,0.0,0,0,19,1,1,74,6,1,0,0,74,0,0,1,519,1
506,184,49,46,1,0,0,0,0,0,99,0.0,0,0,53,1,1,74,104,1,0,0,74,0,0,1,453,1
507,117,32,31,1,0,0,0,0,0,82,0.0,0,0,54,1,1,74,52,1,0,0,74,0,0,1,589,1
508,618,136,129,16,0,0,0,0,0,8,0.0,1,1,58,1,1,74,144,1,0,0,74,0,0,1,86,1
509,635,138,131,16,0,0,0,0,0,10,0.0,1,1,143,1,1,74,10,1,0,0,74,0,0,1,366,1
510,722,143,138,23,0,0,0,0,0,0,64707347900.0,0,0,122,1,1,518,90,7,0,0,518,0,0,7,19,1
511,794,153,148,29,0,56,0,0,1,276,7080.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,339,0
512,124,34,33,0,0,0,0,0,0,84,0.0,0,0,62,1,1,74,50,1,0,0,74,0,0,1,432,1
513,794,153,148,29,0,56,0,0,1,339,9390.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,3,0
514,794,153,148,29,0,56,0,0,1,186,6190.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,322,0
515,794,153,148,29,0,56,0,0,1,357,7560.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,372,0
516,794,153,148,29,0,56,0,0,1,387,7470.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,410,0
517,375,89,84,5,0,0,0,0,0,139,0.0,0,0,3,1,1,74,79,1,0,0,74,0,0,1,385,1
518,402,95,90,5,0,0,0,0,0,145,0.0,0,0,32,1,1,74,92,1,0,0,74,0,0,1,468,1
519,158,43,41,0,0,0,0,0,0,93,0.0,0,0,87,1,1,74,62,1,0,0,74,0,0,1,585,1
520,794,153,148,29,0,56,0,0,1,225,6290.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,176,0
521,324,77,73,5,0,0,0,0,0,127,0.0,0,0,107,1,1,74,49,1,0,0,74,0,0,1,268,1
522,794,153,148,29,0,56,0,0,1,365,7080.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,115,0
523,313,76,72,4,0,0,0,0,0,126,0.0,0,0,135,1,1,74,85,1,0,0,74,0,0,1,109,1
524,69,3,2,0,0,0,0,0,0,53,0.0,1,1,140,1,1,74,33,1,0,0,74,0,0,1,537,1
525,413,97,92,5,0,0,0,0,0,147,0.0,0,0,43,1,1,74,61,1,0,0,74,0,0,1,116,1
526,233,61,57,5,0,0,0,0,0,111,0.0,0,0,117,1,1,74,84,1,0,0,74,0,0,1,269,0
527,794,153,148,29,0,144,0,0,2,135,29710.0,0,0,137,1,1,424,29,2,0,0,74,0,0,4,167,0
528,267,67,63,3,0,0,0,0,0,117,0.0,0,0,145,1,1,74,89,1,0,0,74,0,0,1,137,1
529,567,130,123,12,0,0,0,0,0,2,0.0,0,0,105,1,1,74,59,1,0,0,74,0,0,1,46,1
530,794,153,148,29,0,56,0,0,1,396,6560.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,517,0
531,413,97,92,5,0,0,0,0,0,147,0.0,0,0,43,1,1,74,61,1,0,0,74,0,0,1,116,0
532,347,82,78,5,0,0,0,0,0,132,0.0,0,0,21,1,1,74,0,1,0,0,74,0,0,1,14,1
533,614,135,128,13,0,0,0,0,0,7,0.0,0,0,12,1,1,74,19,1,0,0,74,0,0,1,369,1
534,794,153,148,29,0,56,0,0,1,202,8030.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,179,0
535,794,153,148,29,0,56,0,0,1,70,9510.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,228,0
536,146,40,38,0,0,0,0,0,0,90,0.0,0,0,45,1,1,74,103,1,0,0,74,0,0,1,128,0
537,794,153,148,29,0,56,0,0,1,179,6370.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,278,0
538,293,72,68,2,0,0,0,0,0,122,0.0,0,0,49,1,1,74,149,1,0,0,74,0,0,1,8,1
539,794,153,148,29,0,56,0,0,1,366,6320.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,470,0
540,794,153,148,29,0,56,0,0,1,140,6420.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,174,0
541,631,137,130,13,0,0,0,0,0,9,0.0,0,0,150,1,1,74,143,1,0,0,74,0,0,1,104,1
542,499,121,115,8,0,0,0,0,0,171,0.0,0,0,16,1,1,74,56,1,0,0,74,0,0,1,493,1
543,67,1,1,0,0,0,0,0,0,51,0.0,1,1,81,1,1,74,119,1,0,0,74,0,0,1,526,1
544,481,114,108,6,0,0,0,0,0,164,0.0,0,0,151,1,1,74,146,1,0,0,74,0,0,1,238,1
545,794,153,148,29,0,56,0,0,1,384,6250.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,140,0
546,309,75,71,6,0,0,0,0,0,125,0.0,1,1,64,1,1,74,109,1,0,0,74,0,0,1,129,1
547,794,153,148,29,0,56,0,0,1,405,17740.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,246,0
548,794,153,148,29,0,56,0,0,1,425,7200.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,424,1
549,461,108,102,8,0,0,0,0,0,158,0.0,0,0,123,1,1,74,115,1,0,0,74,0,0,1,97,1
550,169,45,43,2,0,0,0,0,0,95,1021578700.0,0,0,141,1,1,148,145,2,0,0,148,0,0,2,76,1
551,454,106,100,6,0,0,0,0,0,156,0.0,0,0,93,1,1,74,108,1,0,0,74,0,0,1,183,1
552,211,56,53,3,0,0,0,0,0,106,0.0,1,1,77,1,1,74,138,1,0,0,74,0,0,1,131,1
553,151,41,39,2,0,0,0,0,0,91,0.0,0,0,127,1,1,74,97,1,0,0,74,0,0,1,502,1
554,794,153,148,29,0,56,0,0,1,104,6930.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,198,0
555,100,28,27,0,0,0,0,0,0,78,0.0,1,1,48,1,1,74,112,1,0,0,74,0,0,1,581,1
556,794,153,148,29,0,56,0,0,1,431,96190.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,20,0
557,427,100,95,6,0,0,0,0,0,150,1025743500.0,0,0,72,1,1,148,70,2,0,0,148,0,0,2,108,1
558,664,141,134,13,0,0,0,0,0,13,1026257300.0,0,0,70,1,1,148,132,2,0,0,148,0,0,2,464,1
559,160,43,41,2,0,0,0,0,0,93,0.0,0,0,87,1,1,74,62,1,0,0,74,0,0,1,585,1
560,289,71,67,2,0,0,0,0,0,121,0.0,0,0,83,1,1,74,48,1,0,0,74,0,0,1,417,1
561,399,94,89,7,0,0,0,0,0,144,0.0,0,0,51,1,1,74,128,1,0,0,74,0,0,1,31,1
562,357,85,81,3,0,0,0,0,0,135,0.0,0,0,25,1,1,74,75,1,0,0,74,0,0,1,361,1
563,575,131,124,16,0,0,0,0,0,3,0.0,1,1,39,1,1,74,137,1,0,0,74,0,0,1,555,0
564,176,47,44,1,0,0,0,0,0,97,0.0,0,0,23,1,1,74,102,1,0,0,74,0,0,1,440,1
565,794,153,148,29,0,56,0,0,1,239,6270.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,123,0
566,425,99,94,7,0,0,0,0,0,149,0.0,0,0,82,1,1,74,99,1,0,0,74,0,0,1,363,1
567,368,87,83,5,0,0,0,0,0,137,1022247400.0,0,0,61,1,1,148,71,2,0,0,148,0,0,2,509,1
568,794,153,148,29,0,56,0,0,1,91,7940.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,558,0
569,794,153,148,29,0,56,0,0,1,67,8450.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,394,0
570,81,14,13,0,0,0,0,0,0,64,0.0,1,1,6,1,1,74,81,1,0,0,74,0,0,1,65,1
571,612,135,128,14,0,0,0,0,0,7,0.0,0,0,12,1,1,74,19,1,0,0,74,0,0,1,369,1
572,639,138,131,16,0,0,0,0,0,10,0.0,1,1,143,1,1,74,10,1,0,0,74,0,0,1,366,1
573,206,55,52,0,0,0,0,0,0,105,0.0,0,0,152,1,1,74,87,1,0,0,74,0,0,1,551,1
574,175,47,44,0,0,0,0,0,0,97,0.0,0,0,23,1,1,74,102,1,0,0,74,0,0,1,440,1
575,794,153,148,29,0,56,0,0,1,100,8470.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,141,0
576,354,84,80,4,0,0,0,0,0,134,0.0,0,0,102,1,1,74,41,1,0,0,74,0,0,1,295,1
577,794,153,148,29,0,56,0,0,1,361,7290.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,285,0
578,183,49,46,3,0,0,0,0,0,99,0.0,1,1,53,1,1,74,104,1,0,0,74,0,0,1,453,1
579,794,153,148,29,0,56,0,0,1,438,7470.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,539,0
580,794,153,148,29,0,56,0,0,1,61,6240.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,375,0
581,794,153,148,29,0,56,0,0,1,381,7320.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,580,0
582,207,55,52,3,0,0,0,0,0,105,0.0,1,1,152,1,1,74,87,1,0,0,74,0,0,1,551,1
583,262,66,62,1,0,0,0,0,0,116,0.0,0,0,35,1,1,74,69,1,0,0,74,0,0,1,298,1
584,189,50,47,3,0,0,0,0,0,100,0.0,1,1,119,1,1,74,47,1,0,0,74,0,0,1,270,1
585,506,124,117,7,0,0,0,0,0,174,0.0,0,0,129,1,1,74,88,1,0,0,74,0,0,1,74,1
586,244,63,59,1,0,0,0,0,0,113,0.0,0,0,20,1,1,74,140,1,0,0,74,0,0,1,474,1
587,726,143,136,18,0,0,0,0,0,0,15330620200.0,0,0,122,1,1,370,90,5,0,0,370,0,0,5,19,1
588,613,135,128,14,0,0,0,0,0,7,0.0,0,0,12,1,1,74,19,1,0,0,74,0,0,1,369,1
589,794,153,148,29,0,56,0,0,1,138,6400.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,169,0
590,322,77,73,4,0,0,0,0,0,127,0.0,0,0,107,1,1,74,49,1,0,0,74,0,0,1,268,1
591,735,143,138,25,0,0,0,0,0,0,64707347900.0,0,0,122,1,1,518,90,7,0,0,518,0,0,7,19,1
592,794,153,148,29,0,56,0,0,1,86,7770.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,379,0
593,334,79,75,4,0,0,0,0,0,129,0.0,0,0,114,1,1,74,123,1,0,0,74,0,0,1,144,1
594,378,90,85,5,0,0,0,0,0,140,0.0,0,0,22,1,1,74,118,1,0,0,74,0,0,1,58,1
595,292,72,68,6,0,0,0,0,0,122,0.0,1,1,49,1,1,74,149,1,0,0,74,0,0,1,8,1
596,794,153,148,29,0,56,0,0,1,347,6380.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,142,0
597,198,53,50,1,0,0,0,0,0,103,0.0,0,0,11,1,1,74,1,1,0,0,74,0,0,1,498,1
598,794,153,148,29,0,56,0,0,1,259,6290.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,340,0
599,794,153,148,29,0,56,0,0,1,302,11840.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,35,0
600,566,130,123,14,0,0,0,0,0,2,0.0,0,0,105,1,1,74,59,1,0,0,74,0,0,1,46,1
601,213,57,54,2,0,0,0,0,0,107,0.0,0,0,65,1,1,74,133,1,0,0,74,0,0,1,235,1
602,242,63,59,3,0,0,0,0,0,113,0.0,0,0,20,1,1,74,140,1,0,0,74,0,0,1,474,1
603,130,36,34,2,0,0,0,0,0,86,0.0,0,0,27,1,1,74,45,1,0,0,74,0,0,1,222,1
604,555,129,122,15,0,0,0,0,0,1,0.0,0,0,37,1,1,74,34,1,0,0,74,0,0,1,547,1
605,790,151,146,29,0,0,0,0,0,8,0.0,0,0,59,1,1,74,67,1,0,0,74,0,0,1,87,1
606,578,131,124,15,0,0,0,0,0,3,0.0,0,0,39,1,1,74,137,1,0,0,74,0,0,1,555,1
607,794,153,148,29,0,56,0,0,1,28,6230.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,337,0
608,794,153,148,29,0,56,0,0,1,255,6180.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,356,0
609,327,78,74,3,0,0,0,0,0,128,0.0,0,0,33,1,1,74,5,1,0,0,74,0,0,1,181,1
610,794,153,148,29,0,56,0,0,1,446,6420.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,392,1
611,794,153,148,29,0,56,0,0,1,448,7860.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,100,0
612,794,153,148,29,0,56,0,0,1,321,6300.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,160,0
613,142,39,37,2,0,0,0,0,0,89,0.0,0,0,139,1,1,74,101,1,0,0,74,0,0,1,320,1
614,598,133,126,14,0,0,0,0,0,5,0.0,0,0,113,1,1,74,91,1,0,0,74,0,0,1,144,1
615,517,128,121,9,0,0,0,0,0,0,63780419600.0,0,0,120,1,1,518,60,7,0,0,518,0,0,7,18,1
616,794,153,148,29,0,56,0,0,1,302,11840.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,35,0
617,407,96,91,8,0,0,0,0,0,146,0.0,0,0,100,1,1,74,141,1,0,0,74,0,0,1,17,1
618,491,118,112,6,0,0,0,0,0,168,0.0,0,0,40,1,1,74,147,1,0,0,74,0,0,1,330,1
619,794,153,148,29,0,56,0,0,1,158,6390.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,101,0
620,360,85,81,6,0,0,0,0,0,135,0.0,1,1,25,1,1,74,75,1,0,0,74,0,0,1,361,1
621,583,132,125,13,0,0,0,0,0,4,0.0,0,0,10,1,1,74,82,1,0,0,74,0,0,1,421,1
622,221,59,55,3,0,0,0,0,0,109,0.0,1,1,76,1,1,74,51,1,0,0,74,0,0,1,224,1
623,607,134,127,15,0,0,0,0,0,6,0.0,0,0,69,1,1,74,46,1,0,0,74,0,0,1,28,1
624,338,80,76,6,0,0,0,0,0,130,0.0,1,1,46,1,1,74,142,1,0,0,74,0,0,1,128,1
625,794,153,148,29,0,56,0,0,1,216,6770.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,148,0
626,431,101,95,5,0,0,0,0,0,151,0.0,0,0,26,1,1,74,114,1,0,0,74,0,0,1,538,1
627,574,131,124,13,0,0,0,0,0,3,0.0,0,0,39,1,1,74,137,1,0,0,74,0,0,1,555,0
628,794,153,148,29,0,56,0,0,1,150,6290.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,159,0
629,94,26,25,0,1,116,0,0,2,76,507400.0,0,0,153,0,0,370,151,6,0,0,254,0,0,4,331,0
630,260,66,62,4,0,0,0,0,0,116,0.0,0,0,35,1,1,74,69,1,0,0,74,0,0,1,298,1
631,581,131,124,12,0,0,0,0,0,3,0.0,0,0,39,1,1,74,137,1,0,0,74,0,0,1,555,1
632,162,44,42,1,0,0,0,0,0,94,0.0,0,0,149,1,1,74,121,1,0,0,74,0,0,1,439,1
633,794,153,148,29,0,56,0,0,1,198,6620.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,81,0
634,479,114,108,7,0,0,0,0,0,164,0.0,0,0,151,1,1,74,146,1,0,0,74,0,0,1,238,1
635,794,153,148,29,0,56,0,0,1,316,6340.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,325,0
636,655,140,133,15,0,0,0,0,0,12,0.0,0,0,5,1,1,74,150,1,0,0,74,0,0,1,306,1
637,794,153,148,29,0,56,0,0,1,452,6980.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,207,0
638,270,68,64,2,0,0,0,0,0,118,0.0,0,0,57,1,1,74,20,1,0,0,74,0,0,1,234,1
639,174,47,44,2,0,0,0,0,0,97,0.0,0,0,23,1,1,74,102,1,0,0,74,0,0,1,440,1
640,794,153,148,29,0,56,0,0,1,231,6239.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,221,0
641,794,153,148,29,0,56,0,0,1,83,7910.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,497,0
642,374,89,84,6,0,0,0,0,0,139,0.0,1,1,3,1,1,74,79,1,0,0,74,0,0,1,385,1
643,399,94,89,7,0,0,0,0,0,144,0.0,0,0,51,1,1,74,128,1,0,0,74,0,0,1,31,0
644,794,153,148,29,0,56,0,0,1,471,7020.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,231,0
645,794,153,148,29,0,56,0,0,1,356,6190.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,561,0
646,331,78,74,5,0,0,0,0,0,128,0.0,0,0,33,1,1,74,5,1,0,0,74,0,0,1,181,1
647,460,108,102,7,0,0,0,0,0,158,0.0,0,0,123,1,1,74,115,1,0,0,74,0,0,1,97,1
648,175,47,44,0,0,0,0,0,0,97,0.0,0,0,23,1,1,74,102,1,0,0,74,0,0,1,440,1
649,434,101,95,6,0,0,0,0,0,151,0.0,0,0,26,1,1,74,114,1,0,0,74,0,0,1,538,1
650,794,153,148,29,0,56,0,0,1,92,10310.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,276,0
651,353,84,80,3,0,0,0,0,0,134,0.0,0,0,102,1,1,74,41,1,0,0,74,0,0,1,295,1
652,794,153,148,29,0,56,0,0,1,212,6850.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,410,0
653,653,140,133,14,0,0,0,0,0,12,0.0,0,0,5,1,1,74,150,1,0,0,74,0,0,1,306,1
654,344,81,77,3,0,0,0,0,0,131,0.0,0,0,112,1,1,74,148,1,0,0,74,0,0,1,436,1
655,438,102,96,5,0,0,0,0,0,152,0.0,0,0,89,1,1,74,22,1,0,0,74,0,0,1,336,1
656,794,153,148,29,0,56,0,0,1,312,6520.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,161,1
657,412,97,92,4,0,0,0,0,0,147,0.0,0,0,43,1,1,74,61,1,0,0,74,0,0,1,116,1
658,224,60,56,4,0,0,0,0,0,110,0.0,0,0,138,1,1,74,106,1,0,0,74,0,0,1,457,1
659,440,103,97,5,0,0,0,0,0,153,0.0,0,0,31,1,1,74,54,1,0,0,74,0,0,1,451,0
660,199,53,50,3,0,0,0,0,0,103,0.0,1,1,11,1,1,74,1,1,0,0,74,0,0,1,498,1
661,794,153,148,29,0,56,0,0,1,222,6240.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,513,0
662,794,153,148,29,0,56,0,0,1,463,6710.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,199,0
663,102,30,29,0,0,0,0,0,0,80,0.0,0,0,124,1,1,74,7,1,0,0,74,0,0,1,310,1
664,240,63,59,2,0,0,0,0,0,113,0.0,0,0,20,1,1,74,140,1,0,0,74,0,0,1,474,1
665,794,153,148,29,0,56,0,0,1,265,6340.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,151,0
666,794,153,148,29,0,56,0,0,1,53,7470.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,359,0
667,220,59,55,2,0,0,0,0,0,109,0.0,0,0,76,1,1,74,51,1,0,0,74,0,0,1,224,1
668,494,119,113,6,0,0,0,0,0,169,0.0,0,0,97,1,1,74,27,1,0,0,74,0,0,1,84,1
669,794,153,148,29,0,56,0,0,1,94,8110.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,481,0
670,794,153,148,29,0,56,0,0,1,32,6360.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,189,0
671,630,137,130,16,0,0,0,0,0,9,0.0,1,1,150,1,1,74,143,1,0,0,74,0,0,1,104,1
672,154,42,40,3,0,0,0,0,0,92,0.0,1,1,28,1,1,74,107,1,0,0,74,0,0,1,303,1
673,170,46,43,2,0,0,0,0,0,96,0.0,0,0,73,1,1,74,95,1,0,0,74,0,0,1,69,1
674,263,66,62,2,0,0,0,0,0,116,0.0,0,0,35,1,1,74,69,1,0,0,74,0,0,1,298,1
675,587,132,125,14,0,0,0,0,0,4,0.0,0,0,10,1,1,74,82,1,0,0,74,0,0,1,421,1
676,794,153,148,29,0,56,0,0,1,393,6300.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,296,0
677,794,153,148,29,0,56,0,0,1,137,7550.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,408,0
678,601,134,127,15,0,0,0,0,0,6,0.0,0,0,69,1,1,74,46,1,0,0,74,0,0,1,28,1
679,488,117,111,7,0,0,0,0,0,167,0.0,0,0,24,1,1,74,18,1,0,0,74,0,0,1,206,1
680,519,128,121,11,0,0,0,0,0,0,63780419600.0,1,1,120,1,1,518,60,7,0,0,518,0,0,7,18,1
681,498,120,114,8,0,0,0,0,0,170,0.0,0,0,94,1,1,74,44,1,0,0,74,0,0,1,72,1
682,721,143,137,21,0,0,0,0,0,0,31610901600.0,0,0,122,1,1,444,90,6,0,0,444,0,0,6,19,1
683,794,153,148,29,0,56,0,0,1,134,7310.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,374,0
684,794,153,148,29,0,56,0,0,1,89,7970.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,249,0
685,334,79,75,4,0,0,0,0,0,129,0.0,0,0,114,1,1,74,123,1,0,0,74,0,0,1,144,1
686,607,134,127,15,0,0,0,0,0,6,0.0,0,0,69,1,1,74,46,1,0,0,74,0,0,1,28,1
687,94,26,25,0,1,116,0,0,2,76,507400.0,0,0,153,0,0,370,151,6,0,0,254,0,0,4,331,1
688,406,95,90,6,0,0,0,0,0,145,0.0,0,0,32,1,1,74,92,1,0,0,74,0,0,1,468,1
689,794,153,148,29,0,56,0,0,1,115,7080.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,22,0
690,794,153,148,29,0,56,0,0,1,309,6690.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,549,0
691,637,138,131,15,0,0,0,0,0,10,0.0,0,0,143,1,1,74,10,1,0,0,74,0,0,1,366,1
692,464,109,103,6,0,0,0,0,0,159,0.0,0,0,71,1,1,74,139,1,0,0,74,0,0,1,521,1
693,794,153,148,29,0,56,0,0,1,378,6390.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,127,0
694,129,35,34,0,0,0,0,0,0,85,1011414100.0,0,0,96,1,1,148,105,2,0,0,148,0,0,2,6,1
695,794,153,148,29,0,56,0,0,1,206,6800.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,393,0
696,794,153,148,29,0,56,0,0,1,264,6510.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,7,0
697,794,153,148,29,0,212,0,0,3,434,139885.0,0,0,137,1,1,492,29,2,0,0,74,0,0,4,429,0
698,396,93,88,6,0,0,0,0,0,143,0.0,0,0,142,1,1,74,78,1,0,0,74,0,0,1,119,1
699,794,153,148,29,0,56,0,0,1,355,6350.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,182,0
700,794,153,148,29,0,56,0,0,1,54,6470.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,107,0
701,557,129,122,16,0,0,0,0,0,1,0.0,1,1,37,1,1,74,34,1,0,0,74,0,0,1,547,1
702,794,153,148,29,0,56,0,0,1,66,11010.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,404,0
703,794,153,148,29,0,56,0,0,1,192,6230.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,307,0
704,794,153,148,29,0,56,0,0,1,63,7440.0,0,0,137,1,1,132,29,2,0,0,74,0,0,1,205,0
